filepath,label,source,generator,split
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_136.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_160.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_110.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_41.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_98.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_174.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_93.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_146.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_159.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_107.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_39.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_149.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_35.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_136.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_61.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_4.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_162.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_117.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_109.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_0.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_111.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_175.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_193.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_183.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_61.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_52.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_35.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_18.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_62.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_7.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_9.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_73.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_107.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_175.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_134.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_105.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_1.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_63.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_36.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_131.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_148.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_32.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_26.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_142.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_147.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_177.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_82.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_5.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_18.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_77.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_33.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_28.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_199.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_186.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_17.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_13.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_57.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_28.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\110_midjourney_139.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_44.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_141.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_73.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_122.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_122.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_91.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_32.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_78.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_22.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_146.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\110_midjourney_118.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_6.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_20.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_79.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_5.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_60.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_93.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_144.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_115.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_187.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_151.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_66.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_22.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_6.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_122.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_49.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_126.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_181.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_64.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_74.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_52.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_180.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_186.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_14.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_72.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_128.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_10.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_199.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_106.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_82.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_159.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_6.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_137.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_27.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_185.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_53.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_55.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_167.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_17.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_93.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_37.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_149.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_187.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_101.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_187.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_67.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_82.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_159.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_102.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_40.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_155.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_14.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_125.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_40.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_71.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_4.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_17.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_20.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_128.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_187.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_10.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_175.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_19.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_143.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_176.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_33.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_109.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_56.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_3.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_57.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_83.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_63.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_126.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_56.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_116.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_39.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_21.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_96.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_116.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_184.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_43.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_29.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_25.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_44.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_132.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\110_midjourney_103.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_27.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_92.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_80.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_19.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_86.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_7.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_68.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\110_midjourney_127.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_71.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_111.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_12.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_142.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_151.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_185.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\110_midjourney_137.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_176.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_152.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_96.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_127.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_80.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_106.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_160.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_58.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_132.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_46.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_14.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_133.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_116.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_95.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_93.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_134.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_19.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_161.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_42.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_11.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_151.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_193.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_184.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_57.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_18.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_113.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_133.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_120.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_25.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_122.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\103_midjourney_178.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_175.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\104_midjourney_151.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_71.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_69.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_20.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_9.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\10_midjourney_101.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\105_midjourney_44.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_144.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_52.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\107_midjourney_59.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_143.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_45.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_116.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\106_midjourney_11.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_101.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\100_midjourney_22.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\101_midjourney_36.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_190.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_115.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\109_midjourney_151.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\108_midjourney_6.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\0_midjourney_173.png,ai,genimage,Midjourney,train
D:\firinne_datasets\genimage\Midjourney\imagenet_midjourney\train\ai\102_midjourney_144.png,ai,genimage,Midjourney,train
